dataset,datasetTitle,publisher,themes
http://data.europa.eu/88u/dataset/ogd93-bundesamt-fur-energie-bfe,Key figures for alternatively powered LCVs,https://www.bfe.admin.ch,http://publications.europa.eu/resource/authority/data-theme/ENER|http://publications.europa.eu/resource/authority/data-theme/ENVI|http://publications.europa.eu/resource/authority/data-theme/TRAN
http://data.europa.eu/88u/dataset/hmt-business-plan-quarterly-data-summary-qds,Business Plan Quarterly Data Summary (QDS),nodeID://b3221571619,http://publications.europa.eu/resource/authority/data-theme/GOVE
http://data.europa.eu/88u/dataset/organogram-valuation-tribunal-service,Organogram of Staff Roles & Salaries,nodeID://b3221102677,http://publications.europa.eu/resource/authority/data-theme/GOVE
http://data.europa.eu/88u/dataset/https-dane-gov-pl-pl-dataset-9680-ceny-ofertowe-mieszkan-dewelopera-inzynieria_rzeszow_sa-w-2025-r,Offer prices of apartments of developer Inzynieria_Rzeszow_SA in 2025.,"https://dane.gov.pl/pl/institution/1367,inzynieria-rzeszow-s",http://publications.europa.eu/resource/authority/data-theme/ECON
http://data.europa.eu/88u/dataset/https-dane-gov-pl-pl-dataset-10542-ceny-ofertowe-mieszkan-dewelopera-krakowska-project-sp-z-oo-w-2025-r,Offer prices of apartments of developer Krakowska Project Sp. z o.o. in 2026.,"https://dane.gov.pl/pl/institution/3575,krakowska-project-sp-z-oo",http://publications.europa.eu/resource/authority/data-theme/ECON
http://data.europa.eu/88u/dataset/https-monitor-statnipokladna-gov-cz-api-opendata-monitor-seznam-2021_12_data_csuis_jpo,Other legal entities - period 12/2021,https://rpp-opendata.egon.gov.cz/odrpp/zdroj/orgán-veřejné-moci/00006947,http://publications.europa.eu/resource/authority/data-theme/ECON|http://publications.europa.eu/resource/authority/data-theme/GOVE
http://data.europa.eu/88u/dataset/https-data-gov-lt-datasets-2020-,ESPBI IS e. recipe subsystem data,nodeID://b5363214524,http://publications.europa.eu/resource/authority/data-theme/HEAL|nodeID://b5363214525
http://data.europa.eu/88u/dataset/habitat-point-records-from-1984-opru-upper-loch-sween-littoral-survey,Habitat point records from 1984 OPRU Upper Loch Sween littoral survey,nodeID://b693936075,http://publications.europa.eu/resource/authority/data-theme/ENVI
http://data.europa.eu/88u/dataset/https-dane-gov-pl-pl-dataset-10092-ceny-ofertowe-mieszkan-dewelopera-mre-ursus-sp-z-oo-inwestycja-przystanek-ursus-w-2025-r,Offer prices of apartments of developer MRE Ursus Sp. z o.o. - investment Przystanek Ursus in 2026.,"https://dane.gov.pl/pl/institution/3190,mre-ursus-sp-z-oo",http://publications.europa.eu/resource/authority/data-theme/ECON
http://data.europa.eu/88u/dataset/https-data-gov-lt-datasets-2774-,Quantity and supply of water extracted from wells in Alytus District Municipality,nodeID://b5363209609,http://publications.europa.eu/resource/authority/data-theme/GOVE
http://data.europa.eu/88u/dataset/https-monitor-statnipokladna-gov-cz-api-opendata-monitor-priloha-2020_03_data_csuis_pril,Notes to Financial Statements - period 03/2020,https://rpp-opendata.egon.gov.cz/odrpp/zdroj/orgán-veřejné-moci/00006947,http://publications.europa.eu/resource/authority/data-theme/ECON|http://publications.europa.eu/resource/authority/data-theme/GOVE
http://data.europa.eu/88u/dataset/o0dqzwshmqducsuucta,"Enterprises with expenditures for innovation in logistics by size classes of expenditure, NACE Rev. 2 activity and size class (2016)",http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/ECON|http://publications.europa.eu/resource/authority/data-theme/SOCI|http://publications.europa.eu/resource/authority/data-theme/TECH
http://data.europa.eu/88u/dataset/jtmrkspq0lgugnxufiojg,Catches - north-west Atlantic (from 2000 onwards),http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/ECON|http://publications.europa.eu/resource/authority/data-theme/ENVI
http://data.europa.eu/88u/dataset/fixed-penalty-notice-distribution-of-literature,Fixed Penalty Notice - Distribution of Literature,nodeID://b686677163,http://publications.europa.eu/resource/authority/data-theme/ENVI
http://data.europa.eu/88u/dataset/https-dane-gov-pl-pl-dataset-5581-ceny-ofertowe-mieszkan-dewelopera-rotor-spz-o-o-spk-w-2025-r,Offer prices of apartments of developer ROTOR Sp.z o. o. Sp.k. in 2025.,"https://dane.gov.pl/pl/institution/2213,rotor-spz-oo-spk",http://publications.europa.eu/resource/authority/data-theme/ECON
http://data.europa.eu/88u/dataset/financial-transactions-data-north-staffordshire-combined-healthcare-nhs-trust,Spend over £25000 in North Staffordshire Combined Healthcare NHS Trust,nodeID://b693943775,http://publications.europa.eu/resource/authority/data-theme/GOVE
http://data.europa.eu/88u/dataset/https-dane-gov-pl-pl-dataset-2441-i-4-37,Krajowe PKB na osobę,"https://dane.gov.pl/pl/institution/179,um-gdynia",http://publications.europa.eu/resource/authority/data-theme/REGI
http://data.europa.eu/88u/dataset/https-dane-gov-pl-pl-dataset-4081-d59e93e978e9d7e245f2e25a3bdba8ef18e604761c744cc39679bfc767e32fc7,Mikołów: Dofinansowania inicjatyw kulturalnych i lokalnych,"https://dane.gov.pl/pl/institution/464,mikolow_",http://publications.europa.eu/resource/authority/data-theme/REGI
http://data.europa.eu/88u/dataset/xrqelpirfitmz5ddwmajaq,"Mean monthly earnings by sex, economic activity and collective pay agreement (2018)",http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/HEAL|http://publications.europa.eu/resource/authority/data-theme/JUST|http://publications.europa.eu/resource/authority/data-theme/SOCI
http://data.europa.eu/88u/dataset/https-dane-gov-pl-pl-dataset-2657-liczba-swiadczen-emerytalno-rentowych,Liczba świadczeń emerytalno-rentowych Zakładu Emerytalno-Rentowego MSWiA,"https://dane.gov.pl/pl/institution/112,zaklad-emerytalno-rentowy-ministerstwa-spraw-wewnetrznych-i-administracji",http://publications.europa.eu/resource/authority/data-theme/GOVE
http://data.europa.eu/88u/dataset/8uvzsgdodrnjxclxdhbkzq,Train traffic on the rail network - Finland (2020),http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/TRAN
http://data.europa.eu/88u/dataset/bassetlaw-district-council-childrens-play-area,Bassetlaw District Council Childrens Play Area,nodeID://b2832805184,http://publications.europa.eu/resource/authority/data-theme/REGI
http://data.europa.eu/88u/dataset/government-procurement-card-spend,HM Treasury Government Procurement Card spend greater than £500,nodeID://b3220117665,http://publications.europa.eu/resource/authority/data-theme/GOVE
http://data.europa.eu/88u/dataset/https-monitor-statnipokladna-gov-cz-api-opendata-monitor-priloha-2016_06_data_csuis_pril,Notes to Financial Statements - period 06/2016,https://rpp-opendata.egon.gov.cz/odrpp/zdroj/orgán-veřejné-moci/00006947,http://publications.europa.eu/resource/authority/data-theme/ECON|http://publications.europa.eu/resource/authority/data-theme/GOVE
http://data.europa.eu/88u/dataset/https-monitor-statnipokladna-gov-cz-api-opendata-monitor-finm-2013_06_data_csuis_finm,FIN 2-12 M - Budget Fulfillment of LGU - period 06/2013,https://rpp-opendata.egon.gov.cz/odrpp/zdroj/orgán-veřejné-moci/00006947,http://publications.europa.eu/resource/authority/data-theme/ECON|http://publications.europa.eu/resource/authority/data-theme/GOVE
http://data.europa.eu/88u/dataset/kpi-opc10,Corporate Water - Cost (£),nodeID://b693932840,http://publications.europa.eu/resource/authority/data-theme/ENVI
http://data.europa.eu/88u/dataset/wards-december-2016-super-generalised-clipped-boundaries-in-great-britain4,Wards (December 2016) Super Generalised Clipped Boundaries in Great Britain,nodeID://b3216799325,http://publications.europa.eu/resource/authority/data-theme/REGI
http://data.europa.eu/88u/dataset/https-dane-gov-pl-pl-dataset-11146-ceny-ofertowe-mieszkan-dewelopera-gal-development-sp-z-oo-dotyczace-inwestycji-stary-myn,Offer prices of apartments of developer GAL DEVELOPMENT Sp. z o.o. for Stary Młyn.,"https://dane.gov.pl/pl/institution/3624,gal-development-spolka-z-ograniczona-odpowiedzialn",http://publications.europa.eu/resource/authority/data-theme/ECON
http://data.europa.eu/88u/dataset/d0dirwsglkwworw9msop8a,"Employed persons by job autonomy, migration status and citizenship (2022)",http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/HEAL|http://publications.europa.eu/resource/authority/data-theme/JUST|http://publications.europa.eu/resource/authority/data-theme/SOCI
http://data.europa.eu/88u/dataset/https-dane-gov-pl-pl-dataset-10312-ceny-ofertowe-mieszkan-dewelopera-vento-sp-z-oo-dla-fiokowa,Offer prices of apartments of developer Vento Sp. z o.o. for the Fiołkowa,"https://dane.gov.pl/pl/institution/2968,vento-spolka-z-ograniczona-odpowiedzialnoscia",http://publications.europa.eu/resource/authority/data-theme/ECON
http://data.europa.eu/88u/dataset/zvxtvoa4hl2sp5ampzlrcg,Employment in inland waterways transport enterprises by sex (1990 - 2012),http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/TRAN
http://data.europa.eu/88u/dataset/https-dane-gov-pl-pl-dataset-5448-ceny-mieszkan-osiedle-bazantowa-redeco,Ceny mieszkań - Osiedle Bażantowa - REDECO,"https://dane.gov.pl/pl/institution/2091,jot-be-nieruchomosci-sp-z-oo",http://publications.europa.eu/resource/authority/data-theme/GOVE|http://publications.europa.eu/resource/authority/data-theme/INTR|http://publications.europa.eu/resource/authority/data-theme/JUST|http://publications.europa.eu/resource/authority/data-theme/REGI|http://publications.europa.eu/resource/authority/data-theme/SOCI
http://data.europa.eu/88u/dataset/first-destinations-of-higher-education-students-in-the-united-kingdom-for-the-academic-year-1998-99,First destinations of higher education students in the United Kingdom for the academic year 1998/99,nodeID://b697244769,http://publications.europa.eu/resource/authority/data-theme/EDUC
http://data.europa.eu/88u/dataset/vndn3tl8x83laj9liipyzq,Vineyards: number of farms and areas by size of farm (UAA) and size of vineyard area,http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/ECON|http://publications.europa.eu/resource/authority/data-theme/ENVI
http://data.europa.eu/88u/dataset/43776c7d-7ba5-4444-92e8-3460ff0c86f9,COVID-19 Contact Tracing: Script 2A - Call with high-risk contact,https://org.belgif.be/id/CbeRegisteredEntity/0367303762,http://publications.europa.eu/resource/authority/data-theme/HEAL
http://data.europa.eu/88u/dataset/https-data-gov-lt-datasets-3887-,Competence data of healthcare professionals,nodeID://b5429709825,http://publications.europa.eu/resource/authority/data-theme/HEAL
http://data.europa.eu/88u/dataset/https-data-gov-lt-datasets-2036-,List of shelters of the municipality of Visaginas,nodeID://b5363236201,http://publications.europa.eu/resource/authority/data-theme/GOVE
http://data.europa.eu/88u/dataset/organogram-independent-police-complaints-commission,Organogram of Staff Roles & Salaries,nodeID://b3216808704,http://publications.europa.eu/resource/authority/data-theme/GOVE
http://data.europa.eu/88u/dataset/osni-open-data-largescale-boundaries-district-electoral-areas-2012,OSNI Open Data Largescale Boundaries - District Electoral Areas 2012,nodeID://b693939748,http://publications.europa.eu/resource/authority/data-theme/GOVE
http://data.europa.eu/88u/dataset/https-dane-gov-pl-pl-dataset-7703-ceny-ofertowe-mieszkan-dewelopera-noho-warszawa-sp,Ceny ofertowe mieszkań dewelopera NOHO Warszawa sp. z o.o. w 2025 r.,"https://dane.gov.pl/pl/institution/2732,noho-warszawa-sp-z-oo",http://publications.europa.eu/resource/authority/data-theme/ECON
http://data.europa.eu/88u/dataset/vzm80iuthkqrqlz7sdvgg,Expenditure on disability function by type of benefit and means-testing,http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/HEAL|http://publications.europa.eu/resource/authority/data-theme/JUST|http://publications.europa.eu/resource/authority/data-theme/SOCI
http://data.europa.eu/88u/dataset/9266cb4c-c7d1-4910-a7cc-d12756fa24db-bundesamt-fur-energie-bfe,Electricity requirements for plug-in vehicles for the year 2035,https://www.bfe.admin.ch/geoinformation,http://publications.europa.eu/resource/authority/data-theme/EDUC|http://publications.europa.eu/resource/authority/data-theme/ENER|http://publications.europa.eu/resource/authority/data-theme/ENVI|http://publications.europa.eu/resource/authority/data-theme/REGI
http://data.europa.eu/88u/dataset/rossendale-borough-council-conservation-areas,Rossendale Borough Council - Conservation Areas,nodeID://b5436880734,http://publications.europa.eu/resource/authority/data-theme/REGI
http://data.europa.eu/88u/dataset/https-dane-gov-pl-pl-dataset-9150-ceny-ofertowe-mieszkan-dewelopera-leszczynskiego-park-sp-z-oo-spj-inwestycja-ceramika-fordonska-19-w-2025-r,Offer prices of apartments of developer Leszczyńskiego Park Sp. z o.o. Sp.j - investment Ceramika in 2026.,"https://dane.gov.pl/pl/institution/2150,leszczynskiego-park-spolka-z-ograniczona-odpowiedz",http://publications.europa.eu/resource/authority/data-theme/ECON
http://data.europa.eu/88u/dataset/https-dane-gov-pl-pl-dataset-6007-ceny-ofertowe-mieszkan-dewelopera-phu-konstans-sp-z-oo-w-2025-r,Offer prices of apartments of developer PHU KONSTANS Sp . z o.o. - investment Trakt Lubelski Etap II in 2026.,"https://dane.gov.pl/pl/institution/890,phu-konstans-sp-z-oo",http://publications.europa.eu/resource/authority/data-theme/ECON
http://data.europa.eu/88u/dataset/https-dane-gov-pl-pl-dataset-6360-ceny-ofertowe-mieszkan-dewelopera-dpi-malachit-prawocin,Ceny ofertowe mieszkań dewelopera D.P.I. Malachit sp. Z o.o. – Prawocin – sp. k.,"https://dane.gov.pl/pl/institution/3213,dpi-malachit-sp-z-oo-prawocin-sp-k",http://publications.europa.eu/resource/authority/data-theme/ECON
http://data.europa.eu/88u/dataset/habitat-point-records-from-1994-mncr-lizard-peninsula-and-falmouth-bay-littoral-survey,Habitat point records from 1994 MNCR Lizard Peninsula and Falmouth Bay littoral survey,nodeID://b686684833,http://publications.europa.eu/resource/authority/data-theme/ENVI
http://data.europa.eu/88u/dataset/https-dane-gov-pl-pl-dataset-3975-1da144391c513bfc2534b7a0a71fdf2974fa15784b3d625e05beec6452a31f3d,Wyry: Sprawozdania budżetowe - 2022Q3,"https://dane.gov.pl/pl/institution/458,wyry",http://publications.europa.eu/resource/authority/data-theme/REGI
http://data.europa.eu/88u/dataset/spend-over-25000-in-newcastle-pct,"Spend over £25,000 in Newcastle PCT",nodeID://b3221566773,http://publications.europa.eu/resource/authority/data-theme/GOVE
http://data.europa.eu/88u/dataset/https-dane-gov-pl-pl-dataset-11928-ceny-ofertowe-dewelopera-artom-p64-tgliszczynski-pszafranek-jgliszczynski-spoka-komandytowa-w-2025r,"Offer prices of apartments of developer ARTOM P64 T.Gliszczyński, P.Szafranek, J.Gliszczyński spółka komandytowa in 2025","https://dane.gov.pl/pl/institution/3288,artom-p64-tgliszczynski-pszafranek-jgliszczynski-s",http://publications.europa.eu/resource/authority/data-theme/ECON
http://data.europa.eu/88u/dataset/sytaap0hafz1vbqmwsfewa,Production in construction - monthly data,http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/ECON
http://data.europa.eu/88u/dataset/l0shs8utw2cktcwbnctlcw,E-commerce sales of enterprises by size class of enterprise,http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/ECON|http://publications.europa.eu/resource/authority/data-theme/SOCI|http://publications.europa.eu/resource/authority/data-theme/TECH
http://data.europa.eu/88u/dataset/jm2zgphufpzrsffiehg,HICP - all items excluding energy and seasonal food,http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/ECON|http://publications.europa.eu/resource/authority/data-theme/GOVE
http://data.europa.eu/88u/dataset/db31c49c-77a8-48df-abc5-aa999ff6494f,Atmospheric Particles-DMPS Particle Concentration (2021),http://publications.europa.eu/resource/authority/corporate-body/JRC,http://publications.europa.eu/resource/authority/data-theme/ENVI|http://publications.europa.eu/resource/authority/data-theme/TECH
http://data.europa.eu/88u/dataset/7fktavx8tevdpfs7o278fg,Average annual population to calculate regional GDP data by other typologies,http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/ECON|http://publications.europa.eu/resource/authority/data-theme/GOVE|http://publications.europa.eu/resource/authority/data-theme/REGI
http://data.europa.eu/88u/dataset/64m8ihygjtlcthmfchqtag,Gross weight of goods transported to/from main ports - Spain,http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/TRAN
http://data.europa.eu/88u/dataset/32378824-bundesamt-fur-statistik-bfs,"Number and rate of recipients continuing to receive unemployment insurance (UI), invalidity insurance (II) or social assistance (SA), as well as exits leading to ineligibility, by sex, nationality group and age group",https://www.bfs.admin.ch/,http://publications.europa.eu/resource/authority/data-theme/SOCI
http://data.europa.eu/88u/dataset/https-dane-gov-pl-pl-dataset-10408-ceny-ofertowe-mieszkan-dewelopera-des-henryk-dowgier-anna-dowgier-spoka-komandytowa-inwestycja-city-obzow-w-2025-r,Offer prices of apartments of developer Des Henryk Dowgier Anna Dowgier spółka komandytowa - investment City Łobzów in 2026.,"https://dane.gov.pl/pl/institution/3217,des-henryk-dowgier-anna-dowgier-spk",http://publications.europa.eu/resource/authority/data-theme/ECON
http://data.europa.eu/88u/dataset/b0nwwabdzmammc1vwdmhg,Persons receiving an old-age pension by their work situation at the beginning of pension receipt and current or previous occupation (2023),http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/HEAL|http://publications.europa.eu/resource/authority/data-theme/JUST|http://publications.europa.eu/resource/authority/data-theme/SOCI
http://data.europa.eu/88u/dataset/https-monitor-statnipokladna-gov-cz-api-opendata-monitor-seznam-2023_12_data_csuis_jpo,Other legal entities - period 12/2023,https://rpp-opendata.egon.gov.cz/odrpp/zdroj/orgán-veřejné-moci/00006947,http://publications.europa.eu/resource/authority/data-theme/ECON|http://publications.europa.eu/resource/authority/data-theme/GOVE
http://data.europa.eu/88u/dataset/hjs8kwjl6virvtyecqj9sw,Employed persons by usual weekly hours of work in main and second job - annual data,http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/HEAL|http://publications.europa.eu/resource/authority/data-theme/JUST|http://publications.europa.eu/resource/authority/data-theme/SOCI
http://data.europa.eu/88u/dataset/public-health-england-regions-july-2015-ultra-generalised-clipped-boundaries-in-england5,Public Health England Regions (July 2015) Ultra Generalised Clipped Boundaries in England,nodeID://b3217670536,http://publications.europa.eu/resource/authority/data-theme/REGI
http://data.europa.eu/88u/dataset/aeuxdc1ncoly2ovmigwva,Protected areas,http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/ENER|http://publications.europa.eu/resource/authority/data-theme/ENVI
http://data.europa.eu/88u/dataset/qf7-expenditure-over-25k-september-25,QF7 Expenditure Over 25k - September-25,nodeID://b5169697228,http://publications.europa.eu/resource/authority/data-theme/HEAL
http://data.europa.eu/88u/dataset/habitat-point-records-from-1982-opru-skomer-sublittoral-survey,Habitat point records from 1982 OPRU Skomer sublittoral survey,nodeID://b686684859,http://publications.europa.eu/resource/authority/data-theme/ENVI
http://data.europa.eu/88u/dataset/4e3c371a-be72-4ea0-aa0b-45f8cdda2064,JRC-Farming-Practices dataset (version 2023) – An evidence library of the effects of Farming Practices on the environment and the climate,http://publications.europa.eu/resource/authority/corporate-body/JRC,http://publications.europa.eu/resource/authority/data-theme/AGRI
http://data.europa.eu/88u/dataset/contracts-and-framework-agreements,Procurement Information for North Yorkshire County Council,nodeID://b2832888599,http://publications.europa.eu/resource/authority/data-theme/GOVE
http://data.europa.eu/88u/dataset/local-authority-spending-over-500-south-staffordshire,Payments to suppliers with a value over £500 from South Staffordshire Council,nodeID://b3221573625,http://publications.europa.eu/resource/authority/data-theme/GOVE
http://data.europa.eu/88u/dataset/hbk7twtrfrt5yrd9yypvea,"Self-reported screening of cardiovascular diseases and diabetes risks by sex, age and degree of urbanisation",http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/HEAL|http://publications.europa.eu/resource/authority/data-theme/JUST|http://publications.europa.eu/resource/authority/data-theme/SOCI
http://data.europa.eu/88u/dataset/national-register-of-social-housing-nrosh,National Register of Social Housing (NROSH),nodeID://b3221566068,http://publications.europa.eu/resource/authority/data-theme/REGI
http://data.europa.eu/88u/dataset/yknnc8hx8uldaaajm8lug,"Number of enterprises with innovation activity, by size class (1996)",http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/ECON|http://publications.europa.eu/resource/authority/data-theme/SOCI|http://publications.europa.eu/resource/authority/data-theme/TECH
http://data.europa.eu/88u/dataset/czt0aj70wfhtceiygu3gq,Recent immigrants in the labour force by country of birth,http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/HEAL|http://publications.europa.eu/resource/authority/data-theme/JUST|http://publications.europa.eu/resource/authority/data-theme/SOCI
http://data.europa.eu/88u/dataset/https-dane-gov-pl-pl-dataset-10176-ceny-ofertowe-mieszkan-dewelopera-granit-development-1-sp-z-oo-inwestycja-mody-straszyn-w-2025-r,Offer prices of apartments of developer Granit Development 1 Sp. z o.o. - investment Młody Straszyn in 2026.,"https://dane.gov.pl/pl/institution/2215,granit-development-1-sp-z-oo",http://publications.europa.eu/resource/authority/data-theme/ECON
http://data.europa.eu/88u/dataset/kzonjncz8h0doc8aqbf1q,Turnover from new or significantly improved products by NUTS 2 region (CIS2022),http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/ECON|http://publications.europa.eu/resource/authority/data-theme/GOVE|http://publications.europa.eu/resource/authority/data-theme/REGI|http://publications.europa.eu/resource/authority/data-theme/SOCI|http://publications.europa.eu/resource/authority/data-theme/TECH
http://data.europa.eu/88u/dataset/u9nt7rzmvy2kwvowsrihya,Innovation co-operation during 1998-2000 - % (2000),http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/ECON|http://publications.europa.eu/resource/authority/data-theme/SOCI|http://publications.europa.eu/resource/authority/data-theme/TECH
http://data.europa.eu/88u/dataset/https-dane-gov-pl-pl-dataset-10130-ceny-ofertowe-mieszkan-dewelopera-jaworzynska-piotr-turski-i-wspolnicy-spoka-komandytowa-w-2025-r,Offer prices of apartments of developer Jaworzyńska Piotr Turski i Wspólnicy Spółka komandytowa in 2025.,"https://dane.gov.pl/pl/institution/2228,jaworzynska-piotr-turski-i-wspolnicy-spolka-komand",http://publications.europa.eu/resource/authority/data-theme/ECON
http://data.europa.eu/88u/dataset/https-dane-gov-pl-pl-dataset-10586-ceny-ofertowe-mieszkan-dewelopera-ogc-1-sp-z-oo-in,Ceny ofertowe mieszkań dewelopera OGC 1 Sp. z o.o. inwestycja NOW w 2025r.,"https://dane.gov.pl/pl/institution/2027,ogc-1-sp-z-oo",http://publications.europa.eu/resource/authority/data-theme/ECON
http://data.europa.eu/88u/dataset/w6xw4vzvtgo2m0pr8s88a,"Number of employed persons who reduced their working hours in a move to full retirement - by sex, age and full time/part time work (1 000)",http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/HEAL|http://publications.europa.eu/resource/authority/data-theme/JUST|http://publications.europa.eu/resource/authority/data-theme/SOCI
http://data.europa.eu/88u/dataset/https-dane-gov-pl-pl-dataset-2382-i-19-2,Roczna liczba zasadzonych drzew na 100 000 mieszkańców,"https://dane.gov.pl/pl/institution/179,um-gdynia",http://publications.europa.eu/resource/authority/data-theme/REGI
http://data.europa.eu/88u/dataset/equids-topnamesmale-identitas,Equids - Names of the stallions and geldings,http://www.identitas.ch/,http://publications.europa.eu/resource/authority/data-theme/AGRI
http://data.europa.eu/88u/dataset/https-dane-gov-pl-pl-dataset-5267-ceny-ofertowe-mieszkan-i-przynaleznosci-dewelopera,Ceny ofertowe mieszkań i przynależności dewelopera Alstal Dom,"https://dane.gov.pl/pl/institution/826,alstal-dom-spolka-z-oo",http://publications.europa.eu/resource/authority/data-theme/ECON
http://data.europa.eu/88u/dataset/bjaepnarvyszo0our96q2w,"Mean annual earnings by NUTS 1 region (enterprises with 10 employees or more) - NACE Rev. 1.1, C-O excluding L",http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/ECON|http://publications.europa.eu/resource/authority/data-theme/GOVE|http://publications.europa.eu/resource/authority/data-theme/HEAL|http://publications.europa.eu/resource/authority/data-theme/JUST|http://publications.europa.eu/resource/authority/data-theme/REGI|http://publications.europa.eu/resource/authority/data-theme/SOCI
http://data.europa.eu/88u/dataset/https-dane-gov-pl-pl-dataset-2365-projekty-przyjazna-dzielnica-pd17,Projekty Przyjazna dzielnica PD17,"https://dane.gov.pl/pl/institution/176,laboratorium-innowacji-spolecznych",http://publications.europa.eu/resource/authority/data-theme/REGI
http://data.europa.eu/88u/dataset/vgvvi1y9eiikygxevnivnq,Disposable income of households (with expenditure greater than zero) spent on essential goods and services  by overburden status - experimental statistics,http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/HEAL|http://publications.europa.eu/resource/authority/data-theme/JUST|http://publications.europa.eu/resource/authority/data-theme/SOCI
http://data.europa.eu/88u/dataset/usywmugdo2nbo3makzuzq,Passengers (excluding cruise passengers) transported from/to the main ports - Denmark - quarterly data,http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/TRAN
http://data.europa.eu/88u/dataset/oiiqvkzmkixabsazhlzg,"Employed persons in technology and knowledge-intensive sectors by NACE Rev. 1.1 activity, NUTS 1 region and educational attainment level (1999-2008)",http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/ECON|http://publications.europa.eu/resource/authority/data-theme/GOVE|http://publications.europa.eu/resource/authority/data-theme/REGI|http://publications.europa.eu/resource/authority/data-theme/SOCI|http://publications.europa.eu/resource/authority/data-theme/TECH
http://data.europa.eu/88u/dataset/kasp0vxinvepbg9a3nwrw,Importance of the reasons to not innovate and of the barriers to innovation in the enterprises by NACE Rev. 2 activity and size class (2014),http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/ECON|http://publications.europa.eu/resource/authority/data-theme/SOCI|http://publications.europa.eu/resource/authority/data-theme/TECH
http://data.europa.eu/88u/dataset/https-dane-gov-pl-pl-dataset-2813-lista-jednostek-diagnostyki-patomorfologicznej-z-akredytacja-ministra-zdrowia,Lista Jednostek Diagnostyki Patomorfologicznej (JDP) z akredytacją Ministra Zdrowia,"https://dane.gov.pl/pl/institution/173,centrum-monitorowania-jakosci-w-ochronie-zdrowia",http://publications.europa.eu/resource/authority/data-theme/HEAL
http://data.europa.eu/88u/dataset/siq3okz5j6ww3cam7nbm3g,Freight and mail air transport routes between partner airports and main airports in Hungary,http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/TRAN
http://data.europa.eu/88u/dataset/https-data-gov-lt-datasets-3798-,Private Interest Register Reports,nodeID://b5383483610,http://publications.europa.eu/resource/authority/data-theme/JUST
http://data.europa.eu/88u/dataset/https-www-sheffieldccg-nhs-uk-about-us-spending-over-25k-htm,NHS Sheffield CCG Expenditure over £25K November 2019,nodeID://b3726238471,http://publications.europa.eu/resource/authority/data-theme/HEAL
http://data.europa.eu/88u/dataset/https-data-gov-lt-datasets-148-,2015 &quot;Direct and compensatory payments for areas and / or livestock declared&quot;. general information,nodeID://b5363212196,http://publications.europa.eu/resource/authority/data-theme/AGRI
http://data.europa.eu/88u/dataset/internal-audit-plan,Internal Audit Plan,nodeID://b5098674486,http://publications.europa.eu/resource/authority/data-theme/REGI
